"","Record_Number","Run_ID","Date_Time","Study_Info","Time_Period","LT_Iteration","Risk_Iteration","Run_Status","Memory_Usage","Memory_Avail","Message_Type","Message","Message_Time"
"7738",7737,"Base Case","11/14/2022 12:27:37 AM","Nominal | 11/10/2022 10:57:15 AM","2036_10_09 Hr 24",0,0,"Running","  351.9"," 1063.8","Warning","Storage constraints relaxed for dispatch on 10/9/2036 in order to solve.","11/14/2022 12:27:37 AM"
"7739",7738,"Base Case","11/14/2022 12:29:07 AM","Nominal | 11/10/2022 10:57:15 AM","2034_04_11 Hr 24",0,0,"Running","  417.1","  996.3","Warning","MIP commitment solution found for 4/11/2034 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:29:07 AM"
"7740",7739,"Base Case","11/14/2022 12:29:26 AM","Nominal | 11/10/2022 10:57:15 AM","2031_04_11 Hr 24",0,0,"Running","  416.1","  992.1","Warning","MIP commitment solution found for 4/11/2031 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:29:26 AM"
"7741",7740,"Base Case","11/14/2022 12:30:14 AM","Nominal | 11/10/2022 10:57:15 AM","2028_08_14 Hr 24",0,0,"Running","  478.5","  921.2","Warning","MIP commitment solution found for 8/14/2028 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:30:14 AM"
"7742",7741,"Base Case","11/14/2022 12:30:39 AM","Nominal | 11/10/2022 10:57:15 AM","2031_04_14 Hr 24",0,0,"Running","  454.2","  941.5","Warning","MIP commitment solution found for 4/14/2031 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:30:39 AM"
"7743",7742,"Base Case","11/14/2022 12:30:48 AM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",0,0,"Running","  466.3","  926.4","Warning","MIP commitment solution found for 10/10/2036 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:30:48 AM"
"7744",7743,"Base Case","11/14/2022 12:32:23 AM","Nominal | 11/10/2022 10:57:15 AM","2040_04_09 Hr 24",0,0,"Running","  539.9","  839.4","Warning","MIP commitment solution found for 4/9/2040 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:32:23 AM"
"7745",7744,"Base Case","11/14/2022 12:32:38 AM","Nominal | 11/10/2022 10:57:15 AM","2034_04_14 Hr 24",0,0,"Running","  541.2","  840.6","Warning","MIP commitment solution found for 4/14/2034 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:32:38 AM"
"7746",7745,"Base Case","11/14/2022 12:32:43 AM","Nominal | 11/10/2022 10:57:15 AM","2028_10_08 Hr 24",0,0,"Running","  542.5","  835.2","Warning","MIP commitment solution found for 10/8/2028 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:32:43 AM"
"7747",7746,"Base Case","11/14/2022 12:33:48 AM","Nominal | 11/10/2022 10:57:15 AM","2034_05_08 Hr 24",0,0,"Running","  646.8","  739.6","Warning","MIP commitment solution found for 5/8/2034 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:33:48 AM"
"7748",7747,"Base Case","11/14/2022 12:33:48 AM","Nominal | 11/10/2022 10:57:15 AM","2028_10_09 Hr 24",0,0,"Running","  648.0","  741.7","Warning","MIP commitment solution found for 10/9/2028 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:33:48 AM"
"7749",7748,"Base Case","11/14/2022 12:34:13 AM","Nominal | 11/10/2022 10:57:15 AM","2036_10_12 Hr 24",0,0,"Running","  708.7","  678.6","Warning","MIP commitment solution found for 10/12/2036 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:34:13 AM"
"7750",7749,"Base Case","11/14/2022 12:34:24 AM","Nominal | 11/10/2022 10:57:15 AM","2020_10_10 Hr 24",0,0,"Running","  700.1","  678.3","Warning","MIP reformulation unsuccessful for 10/10/2020.","11/14/2022 12:34:24 AM"
"7751",7750,"Base Case","11/14/2022 12:34:24 AM","Nominal | 11/10/2022 10:57:15 AM","2020_10_10 Hr 24",0,0,"Running","  700.1","  678.3","Warning","Daily LP dispatch infeasible in 10/10/2020","11/14/2022 12:34:24 AM"
"7752",7751,"Base Case","11/14/2022 12:35:27 AM","Nominal | 11/10/2022 10:57:15 AM","2040_04_10 Hr 24",0,0,"Running","  782.4","  633.1","Warning","MIP commitment solution found for 4/10/2040 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:35:27 AM"
"7753",7752,"Base Case","11/14/2022 12:36:54 AM","Nominal | 11/10/2022 10:57:15 AM","2028_10_10 Hr 24",0,0,"Running","  865.5","  553.0","Warning","MIP commitment solution found for 10/10/2028 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:36:54 AM"
"7754",7753,"Base Case","11/14/2022 12:37:19 AM","Nominal | 11/10/2022 10:57:15 AM","2036_10_13 Hr 24",0,0,"Running","  861.9","  540.7","Warning","MIP commitment solution found for 10/13/2036 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:37:19 AM"
"7755",7754,"Base Case","11/14/2022 12:38:36 AM","Nominal | 11/10/2022 10:57:15 AM","2040_04_11 Hr 24",0,0,"Running","  943.3","  425.6","Warning","MIP commitment solution found for 4/11/2040 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:38:36 AM"
"7756",7755,"Base Case","11/14/2022 12:39:24 AM","Nominal | 11/10/2022 10:57:15 AM","2020_10_11 Hr 24",0,0,"Running","  954.8","  425.7","Warning","Original MIP solve for 10/11/2020 was unsuccessful. Trying reformulation.","11/14/2022 12:39:24 AM"
"7757",7756,"Base Case","11/14/2022 12:40:01 AM","Nominal | 11/10/2022 10:57:15 AM","2028_10_11 Hr 24",0,0,"Running","  972.4","  411.8","Warning","MIP commitment solution found for 10/11/2028 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:40:01 AM"
"7758",7757,"Base Case","11/14/2022 12:40:26 AM","Nominal | 11/10/2022 10:57:15 AM","2036_10_14 Hr 24",0,0,"Running","  836.1","  542.0","Warning","MIP commitment solution found for 10/14/2036 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:40:26 AM"
"7759",7758,"Base Case","11/14/2022 12:41:03 AM","Nominal | 11/10/2022 10:57:15 AM","2028_10_12 Hr 24",0,0,"Running","  922.0","  465.2","Warning","MIP commitment solution found for 10/12/2028 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:41:03 AM"
"7760",7759,"Base Case","11/14/2022 12:41:33 AM","Nominal | 11/10/2022 10:57:15 AM","2031_10_08 Hr 24",0,0,"Running"," 1015.5","  388.6","Warning","MIP commitment solution found for 10/8/2031 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:41:33 AM"
"7761",7760,"Base Case","11/14/2022 12:42:00 AM","Nominal | 11/10/2022 10:57:15 AM","2040_04_14 Hr 24",0,0,"Running","  990.2","  391.1","Warning","MIP commitment solution found for 4/14/2040 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:42:00 AM"
"7762",7761,"Base Case","11/14/2022 12:42:06 AM","Nominal | 11/10/2022 10:57:15 AM","2028_10_13 Hr 24",0,0,"Running","  954.7","  435.4","Warning","MIP commitment solution found for 10/13/2028 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:42:06 AM"
"7763",7762,"Base Case","11/14/2022 12:44:41 AM","Nominal | 11/10/2022 10:57:15 AM","2031_10_09 Hr 24",0,0,"Running","  987.4","  383.2","Warning","MIP commitment solution found for 10/9/2031 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:44:41 AM"
"7764",7763,"Base Case","11/14/2022 12:45:20 AM","Nominal | 11/10/2022 10:57:15 AM","2028_10_14 Hr 24",0,0,"Running","  996.6","  393.0","Warning","MIP commitment solution found for 10/14/2028 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:45:20 AM"
"7765",7764,"Base Case","11/14/2022 12:46:41 AM","Nominal | 11/10/2022 10:57:15 AM","2034_10_09 Hr 24",0,0,"Running","  996.2","  403.3","Warning","Original MIP solve for 10/9/2034 was unsuccessful. Trying reformulation.","11/14/2022 12:46:41 AM"
"7766",7765,"Base Case","11/14/2022 12:47:53 AM","Nominal | 11/10/2022 10:57:15 AM","2031_10_10 Hr 24",0,0,"Running"," 1030.4","  381.2","Warning","MIP commitment solution found for 10/10/2031 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:47:53 AM"
"7767",7766,"Base Case","11/14/2022 12:49:07 AM","Nominal | 11/10/2022 10:57:15 AM","2020_10_11 Hr 24",0,0,"Running"," 1009.9","  385.5","Warning","MIP reformulation unsuccessful for 10/11/2020.","11/14/2022 12:49:07 AM"
"7768",7767,"Base Case","11/14/2022 12:49:07 AM","Nominal | 11/10/2022 10:57:15 AM","2020_10_11 Hr 24",0,0,"Running"," 1009.9","  385.5","Warning","Daily LP dispatch infeasible in 10/11/2020","11/14/2022 12:49:07 AM"
"7769",7768,"Base Case","11/14/2022 12:49:15 AM","Nominal | 11/10/2022 10:57:15 AM","2028_12_31 Hr 24",0,0,"Running"," 1004.6","  408.9","Informational","Daily commitment optimization (MIP) times: Avg = 21.69 sec, Min = 1.07 sec, Max = 211.27 sec","11/14/2022 12:49:15 AM"
"7770",7769,"Base Case","11/14/2022 12:50:25 AM","Nominal | 11/10/2022 10:57:15 AM","2020_10_12 Hr 24",0,0,"Running","  893.8","  446.1","Warning","MIP commitment solution found for 10/12/2020 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:50:25 AM"
"7771",7770,"Base Case","11/14/2022 12:50:25 AM","Nominal | 11/10/2022 10:57:15 AM","2037_04_09 Hr 24",0,0,"Running","  893.8","  446.1","Warning","MIP commitment solution found for 4/9/2037 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:50:25 AM"
"7772",7771,"Base Case","11/14/2022 12:50:57 AM","Nominal | 11/10/2022 10:57:15 AM","2031_10_11 Hr 24",0,0,"Running","  929.1","  414.6","Warning","MIP commitment solution found for 10/11/2031 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:50:57 AM"
"7773",7772,"Base Case","11/14/2022 12:53:32 AM","Nominal | 11/10/2022 10:57:15 AM","2037_04_10 Hr 24",0,0,"Running","  933.9","  412.8","Warning","MIP commitment solution found for 4/10/2037 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:53:32 AM"
"7774",7773,"Base Case","11/14/2022 12:53:56 AM","Nominal | 11/10/2022 10:57:15 AM","2034_10_09 Hr 24",0,0,"Running","  922.0","  430.1","Warning","MIP commitment solution found for 10/9/2034 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:53:56 AM"
"7775",7774,"Base Case","11/14/2022 12:53:56 AM","Nominal | 11/10/2022 10:57:15 AM","2034_10_09 Hr 24",0,0,"Running","  922.0","  430.1","Warning","Storage constraints relaxed for dispatch on 10/9/2034 in order to solve.","11/14/2022 12:53:56 AM"
"7776",7775,"Base Case","11/14/2022 12:54:12 AM","Nominal | 11/10/2022 10:57:15 AM","2031_10_12 Hr 24",0,0,"Running","  915.3","  428.6","Warning","MIP commitment solution found for 10/12/2031 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:54:12 AM"
"7777",7776,"Base Case","11/14/2022 12:54:12 AM","Nominal | 11/10/2022 10:57:15 AM","2020_10_13 Hr 24",0,0,"Running","  893.5","  452.1","Warning","MIP commitment solution found for 10/13/2020 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:54:12 AM"
"7778",7777,"Base Case","11/14/2022 12:54:52 AM","Nominal | 11/10/2022 10:57:15 AM","2040_10_08 Hr 24",0,0,"Running","  970.3","  394.4","Warning","MIP commitment solution found for 10/8/2040 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:54:52 AM"
"7779",7778,"Base Case","11/14/2022 12:55:21 AM","Nominal | 11/10/2022 10:57:15 AM","2031_10_13 Hr 24",0,0,"Running","  978.4","  389.5","Warning","MIP commitment solution found for 10/13/2031 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:55:21 AM"
"7780",7779,"Base Case","11/14/2022 12:56:39 AM","Nominal | 11/10/2022 10:57:15 AM","2037_04_11 Hr 24",0,0,"Running","  965.1","  417.9","Warning","MIP commitment solution found for 4/11/2037 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/14/2022 12:56:39 AM"
